ProductID,ProductName,SupplierID,CategoryID,UnitPrice,UnitsInStock,UnitsOnOrder,Sales by Category.CategoryName,Sales by Category.ProductSales,Order Details.1.OrderID,Order Details.1.ProductID,Order Details.1.Quantity,Categories.CategoryID,Categories.CategoryName
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10572,75,15,1,Beverages
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10577,75,20,1,Beverages
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10577,77,18,2,Condiments
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10579,75,21,1,Beverages
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10581,75,50,1,Beverages
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10583,29,10,6,Meat/Poultry
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10587,77,20,2,Condiments
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10590,77,60,2,Condiments
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10596,75,30,1,Beverages
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10602,77,5,2,Condiments
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10613,75,40,1,Beverages
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10624,28,10,7,Produce
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10624,29,6,6,Meat/Poultry
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10629,29,20,6,Meat/Poultry
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10631,75,8,1,Beverages
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10634,75,2,1,Beverages
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10643,28,15,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10646,77,35,2,Condiments
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10649,28,20,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10658,77,70,2,Condiments
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10666,29,36,6,Meat/Poultry
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10670,75,25,1,Beverages
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10682,75,30,1,Beverages
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10687,29,10,6,Meat/Poultry
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10688,28,60,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10690,77,30,2,Condiments
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10691,29,40,6,Meat/Poultry
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10698,29,12,6,Meat/Poultry
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10722,75,42,1,Beverages
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10733,28,20,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10735,77,2,2,Condiments
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10736,75,20,1,Beverages
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10740,28,5,7,Produce
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10761,75,18,1,Beverages
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10772,29,18,6,Meat/Poultry
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10773,75,7,1,Beverages
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10780,77,15,2,Condiments
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10785,75,10,1,Beverages
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10786,75,42,1,Beverages
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10787,29,20,6,Meat/Poultry
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10788,75,40,1,Beverages
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10791,29,14,6,Meat/Poultry
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10801,29,20,6,Meat/Poultry
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10804,28,24,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10812,77,20,2,Condiments
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10819,75,20,1,Beverages
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10823,77,15,2,Condiments
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10834,29,8,6,Meat/Poultry
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10835,77,2,2,Condiments
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10841,77,15,2,Condiments
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10857,29,10,6,Meat/Poultry
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10873,28,3,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10885,77,25,2,Condiments
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10886,77,40,2,Condiments
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10893,29,24,6,Meat/Poultry
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10894,75,120,1,Beverages
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10897,29,80,6,Meat/Poultry
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10907,75,14,1,Beverages
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10912,29,60,6,Meat/Poultry
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10924,28,30,7,Produce
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10924,75,6,1,Beverages
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10929,75,49,1,Beverages
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10929,77,15,2,Condiments
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10932,75,20,1,Beverages
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10937,28,8,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10946,77,40,2,Condiments
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10951,75,50,1,Beverages
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10952,28,2,7,Produce
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10955,75,12,1,Beverages
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10959,75,20,1,Beverages
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10971,29,14,6,Meat/Poultry
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10973,75,10,1,Beverages
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10975,75,10,1,Beverages
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10976,28,20,7,Produce
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10980,75,40,1,Beverages
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10986,77,15,2,Condiments
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10993,29,50,6,Meat/Poultry
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10998,75,30,1,Beverages
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10999,77,21,2,Condiments
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11000,77,30,2,Condiments
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",11006,29,2,6,Meat/Poultry
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",11007,29,10,6,Meat/Poultry
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",11008,28,70,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11015,77,18,2,Condiments
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",11030,29,60,6,Meat/Poultry
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",11039,28,20,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11060,77,10,2,Condiments
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",11068,28,8,7,Produce
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11068,77,28,2,Condiments
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",11077,75,4,1,Beverages
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11077,77,2,2,Condiments
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10512,60,12,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10515,60,84,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10517,59,4,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10519,60,10,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10531,59,2,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10535,59,15,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10536,60,35,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10567,59,40,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10575,59,12,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10583,60,24,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10601,59,35,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10605,59,20,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10605,60,70,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10611,60,15,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10612,60,40,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10617,59,30,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10625,60,10,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10626,60,20,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10653,60,20,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10657,60,30,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10658,60,55,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10665,59,1,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10679,59,12,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10684,60,30,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10694,59,25,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10701,59,42,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10703,59,35,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10706,59,8,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10709,60,10,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10727,59,10,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10728,60,15,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10742,60,50,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10745,59,45,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10749,59,6,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10750,59,25,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10757,59,7,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10768,60,15,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10772,59,25,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10799,59,25,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10803,59,15,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10823,59,40,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10829,60,21,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10830,60,30,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10835,59,15,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10836,60,60,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10841,59,50,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10847,60,45,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10851,59,42,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10892,59,40,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10895,60,100,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10917,60,10,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10918,60,25,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10938,60,49,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10947,59,4,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10954,60,24,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10963,60,2,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10994,59,18,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10995,60,4,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11005,59,10,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11009,60,9,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11012,60,36,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11017,59,110,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11028,59,24,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11030,59,100,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11032,59,30,4,Dairy Products
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11036,59,30,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11056,60,50,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11058,60,21,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11059,60,35,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11060,60,4,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11061,60,15,4,Dairy Products
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11077,60,2,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10515,33,16,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10528,33,8,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10529,69,10,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10536,33,30,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10539,33,15,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10541,71,9,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10552,69,18,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10562,33,20,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10574,33,14,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10583,69,10,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10593,69,20,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10595,69,65,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10598,71,9,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10605,71,15,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10607,33,14,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10616,71,15,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10621,71,15,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10626,71,20,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10632,33,20,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10640,69,20,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10646,71,30,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10667,69,45,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10667,71,14,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10672,71,12,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10677,33,8,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10678,33,30,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10682,33,30,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10693,69,30,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10700,71,60,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10701,71,20,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10715,71,30,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10717,69,25,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10720,71,8,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10746,69,40,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10747,69,30,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10752,69,3,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10755,69,25,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10756,69,20,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10768,71,12,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10771,71,16,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10796,69,24,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10815,33,16,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10847,71,55,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10850,33,4,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10861,33,35,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10894,69,50,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10901,71,30,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10913,33,40,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10914,71,25,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10915,33,30,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10938,71,35,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10951,33,15,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10962,69,9,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10964,69,10,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10972,33,7,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11008,71,21,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11011,71,20,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11012,71,60,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",11022,69,30,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,11024,33,30,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11024,71,50,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11031,71,16,4,Dairy Products
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",11033,69,36,4,Dairy Products
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11038,71,30,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,11045,33,15,4,Dairy Products
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,11054,33,10,4,Dairy Products
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10248,72,5,4,Dairy Products
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10514,56,70,4,Dairy Products
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10519,56,40,4,Dairy Products
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10526,56,30,4,Dairy Products
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10528,72,9,4,Dairy Products
