ProductID,ProductName,SupplierID,CategoryID,UnitPrice,UnitsInStock,UnitsOnOrder,Sales by Category.CategoryName,Sales by Category.ProductSales,Order Details.1.OrderID,Order Details.1.ProductID,Order Details.1.Quantity,Categories.CategoryID,Categories.CategoryName,Omzet
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10952,28,2,7,Produce,XDR91.2
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10955,75,12,1,Beverages,XDR93.
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10959,75,20,1,Beverages,XDR155.
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10971,29,14,6,Meat/Poultry,"XDR1,733.06"
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10973,75,10,1,Beverages,XDR77.5
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10975,75,10,1,Beverages,XDR77.5
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",10976,28,20,7,Produce,XDR912.
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10980,75,40,1,Beverages,XDR310.
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10986,77,15,2,Condiments,XDR195.
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",10993,29,50,6,Meat/Poultry,"XDR6,189.5"
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",10998,75,30,1,Beverages,XDR232.5
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",10999,77,21,2,Condiments,XDR273.
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11000,77,30,2,Condiments,XDR390.
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",11006,29,2,6,Meat/Poultry,XDR247.58
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",11007,29,10,6,Meat/Poultry,"XDR1,237.9"
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",11008,28,70,7,Produce,"XDR3,192."
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11015,77,18,2,Condiments,XDR234.
29,Thüringer Rostbratwurst,12,6,XDR123.79,0,0,Meat/Poultry,"XDR34,755.92",11030,29,60,6,Meat/Poultry,"XDR7,427.4"
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",11039,28,20,7,Produce,XDR912.
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11060,77,10,2,Condiments,XDR130.
28,Rössle Sauerkraut,12,7,XDR45.6,26,0,Produce,"XDR13,948.68",11068,28,8,7,Produce,XDR364.8
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11068,77,28,2,Condiments,XDR364.
75,Rhönbräu Klosterbier,12,1,XDR7.75,125,0,Beverages,"XDR4,485.54",11077,75,4,1,Beverages,XDR31.
77,Original Frankfurter grüne Soße,12,2,XDR13.,32,0,Condiments,"XDR4,761.38",11077,77,2,2,Condiments,XDR26.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10512,60,12,4,Dairy Products,XDR408.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10515,60,84,4,Dairy Products,"XDR2,856."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10517,59,4,4,Dairy Products,XDR220.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10519,60,10,4,Dairy Products,XDR340.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10531,59,2,4,Dairy Products,XDR110.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10535,59,15,4,Dairy Products,XDR825.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10536,60,35,4,Dairy Products,"XDR1,190."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10567,59,40,4,Dairy Products,"XDR2,200."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10575,59,12,4,Dairy Products,XDR660.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10583,60,24,4,Dairy Products,XDR816.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10601,59,35,4,Dairy Products,"XDR1,925."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10605,59,20,4,Dairy Products,"XDR1,100."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10605,60,70,4,Dairy Products,"XDR2,380."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10611,60,15,4,Dairy Products,XDR510.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10612,60,40,4,Dairy Products,"XDR1,360."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10617,59,30,4,Dairy Products,"XDR1,650."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10625,60,10,4,Dairy Products,XDR340.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10626,60,20,4,Dairy Products,XDR680.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10653,60,20,4,Dairy Products,XDR680.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10657,60,30,4,Dairy Products,"XDR1,020."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10658,60,55,4,Dairy Products,"XDR1,870."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10665,59,1,4,Dairy Products,XDR55.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10679,59,12,4,Dairy Products,XDR660.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10684,60,30,4,Dairy Products,"XDR1,020."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10694,59,25,4,Dairy Products,"XDR1,375."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10701,59,42,4,Dairy Products,"XDR2,310."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10703,59,35,4,Dairy Products,"XDR1,925."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10706,59,8,4,Dairy Products,XDR440.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10709,60,10,4,Dairy Products,XDR340.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10727,59,10,4,Dairy Products,XDR550.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10728,60,15,4,Dairy Products,XDR510.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10742,60,50,4,Dairy Products,"XDR1,700."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10745,59,45,4,Dairy Products,"XDR2,475."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10749,59,6,4,Dairy Products,XDR330.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10750,59,25,4,Dairy Products,"XDR1,375."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10757,59,7,4,Dairy Products,XDR385.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10768,60,15,4,Dairy Products,XDR510.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10772,59,25,4,Dairy Products,"XDR1,375."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10799,59,25,4,Dairy Products,"XDR1,375."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10803,59,15,4,Dairy Products,XDR825.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10823,59,40,4,Dairy Products,"XDR2,200."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10829,60,21,4,Dairy Products,XDR714.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10830,60,30,4,Dairy Products,"XDR1,020."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10835,59,15,4,Dairy Products,XDR825.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10836,60,60,4,Dairy Products,"XDR2,040."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10841,59,50,4,Dairy Products,"XDR2,750."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10847,60,45,4,Dairy Products,"XDR1,530."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10851,59,42,4,Dairy Products,"XDR2,310."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10892,59,40,4,Dairy Products,"XDR2,200."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10895,60,100,4,Dairy Products,"XDR3,400."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10917,60,10,4,Dairy Products,XDR340.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10918,60,25,4,Dairy Products,XDR850.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10938,60,49,4,Dairy Products,"XDR1,666."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10947,59,4,4,Dairy Products,XDR220.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10954,60,24,4,Dairy Products,XDR816.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10963,60,2,4,Dairy Products,XDR68.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",10994,59,18,4,Dairy Products,XDR990.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",10995,60,4,4,Dairy Products,XDR136.
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11005,59,10,4,Dairy Products,XDR550.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11009,60,9,4,Dairy Products,XDR306.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11012,60,36,4,Dairy Products,"XDR1,224."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11017,59,110,4,Dairy Products,"XDR6,050."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11028,59,24,4,Dairy Products,"XDR1,320."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11030,59,100,4,Dairy Products,"XDR5,500."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11032,59,30,4,Dairy Products,"XDR1,650."
59,Raclette Courdavault,28,4,XDR55.,79,0,Dairy Products,"XDR35,775.3",11036,59,30,4,Dairy Products,"XDR1,650."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11056,60,50,4,Dairy Products,"XDR1,700."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11058,60,21,4,Dairy Products,XDR714.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11059,60,35,4,Dairy Products,"XDR1,190."
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11060,60,4,4,Dairy Products,XDR136.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11061,60,15,4,Dairy Products,XDR510.
60,Camembert Pierrot,28,4,XDR34.,19,0,Dairy Products,"XDR20,505.4",11077,60,2,4,Dairy Products,XDR68.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10515,33,16,4,Dairy Products,XDR40.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10528,33,8,4,Dairy Products,XDR20.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10529,69,10,4,Dairy Products,XDR360.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10536,33,30,4,Dairy Products,XDR75.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10539,33,15,4,Dairy Products,XDR37.5
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10541,71,9,4,Dairy Products,XDR193.5
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10552,69,18,4,Dairy Products,XDR648.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10562,33,20,4,Dairy Products,XDR50.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10574,33,14,4,Dairy Products,XDR35.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10583,69,10,4,Dairy Products,XDR360.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10593,69,20,4,Dairy Products,XDR720.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10595,69,65,4,Dairy Products,"XDR2,340."
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10598,71,9,4,Dairy Products,XDR193.5
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10605,71,15,4,Dairy Products,XDR322.5
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10607,33,14,4,Dairy Products,XDR35.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10616,71,15,4,Dairy Products,XDR322.5
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10621,71,15,4,Dairy Products,XDR322.5
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10626,71,20,4,Dairy Products,XDR430.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10632,33,20,4,Dairy Products,XDR50.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10640,69,20,4,Dairy Products,XDR720.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10646,71,30,4,Dairy Products,XDR645.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10667,69,45,4,Dairy Products,"XDR1,620."
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10667,71,14,4,Dairy Products,XDR301.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10672,71,12,4,Dairy Products,XDR258.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10677,33,8,4,Dairy Products,XDR20.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10678,33,30,4,Dairy Products,XDR75.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10682,33,30,4,Dairy Products,XDR75.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10693,69,30,4,Dairy Products,"XDR1,080."
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10700,71,60,4,Dairy Products,"XDR1,290."
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10701,71,20,4,Dairy Products,XDR430.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10715,71,30,4,Dairy Products,XDR645.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10717,69,25,4,Dairy Products,XDR900.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10720,71,8,4,Dairy Products,XDR172.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10746,69,40,4,Dairy Products,"XDR1,440."
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10747,69,30,4,Dairy Products,"XDR1,080."
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10752,69,3,4,Dairy Products,XDR108.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10755,69,25,4,Dairy Products,XDR900.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10756,69,20,4,Dairy Products,XDR720.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10768,71,12,4,Dairy Products,XDR258.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10771,71,16,4,Dairy Products,XDR344.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10796,69,24,4,Dairy Products,XDR864.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10815,33,16,4,Dairy Products,XDR40.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10847,71,55,4,Dairy Products,"XDR1,182.5"
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10850,33,4,4,Dairy Products,XDR10.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10861,33,35,4,Dairy Products,XDR87.5
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10894,69,50,4,Dairy Products,"XDR1,800."
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10901,71,30,4,Dairy Products,XDR645.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10913,33,40,4,Dairy Products,XDR100.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10914,71,25,4,Dairy Products,XDR537.5
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10915,33,30,4,Dairy Products,XDR75.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",10938,71,35,4,Dairy Products,XDR752.5
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10951,33,15,4,Dairy Products,XDR37.5
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10962,69,9,4,Dairy Products,XDR324.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",10964,69,10,4,Dairy Products,XDR360.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,10972,33,7,4,Dairy Products,XDR17.5
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11008,71,21,4,Dairy Products,XDR451.5
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11011,71,20,4,Dairy Products,XDR430.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11012,71,60,4,Dairy Products,"XDR1,290."
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",11022,69,30,4,Dairy Products,"XDR1,080."
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,11024,33,30,4,Dairy Products,XDR75.
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11024,71,50,4,Dairy Products,"XDR1,075."
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11031,71,16,4,Dairy Products,XDR344.
69,Gudbrandsdalsost,15,4,XDR36.,26,0,Dairy Products,"XDR13,062.6",11033,69,36,4,Dairy Products,"XDR1,296."
71,Flotemysost,15,4,XDR21.5,26,0,Dairy Products,"XDR8,438.76",11038,71,30,4,Dairy Products,XDR645.
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,11045,33,15,4,Dairy Products,XDR37.5
33,Geitost,15,4,XDR2.5,112,0,Dairy Products,XDR786.,11054,33,10,4,Dairy Products,XDR25.
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10248,72,5,4,Dairy Products,XDR174.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10514,56,70,4,Dairy Products,"XDR2,660."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10519,56,40,4,Dairy Products,"XDR1,520."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10526,56,30,4,Dairy Products,"XDR1,140."
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10528,72,9,4,Dairy Products,XDR313.2
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10533,72,24,4,Dairy Products,XDR835.2
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10536,12,15,4,Dairy Products,XDR570.
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10537,72,21,4,Dairy Products,XDR730.8
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10538,72,1,4,Dairy Products,XDR34.8
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10543,12,30,4,Dairy Products,"XDR1,140."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10555,56,40,4,Dairy Products,"XDR1,520."
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10556,72,24,4,Dairy Products,XDR835.2
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10570,56,60,4,Dairy Products,"XDR2,280."
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10575,72,30,4,Dairy Products,"XDR1,044."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10596,56,5,4,Dairy Products,XDR190.
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10607,72,12,4,Dairy Products,XDR417.6
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10608,56,28,4,Dairy Products,"XDR1,064."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10616,56,14,4,Dairy Products,XDR532.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10618,56,20,4,Dairy Products,XDR760.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10633,12,36,4,Dairy Products,"XDR1,368."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10637,56,60,4,Dairy Products,"XDR2,280."
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10638,72,60,4,Dairy Products,"XDR2,088."
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10649,72,15,4,Dairy Products,XDR522.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10657,56,45,4,Dairy Products,"XDR1,710."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10664,56,12,4,Dairy Products,XDR456.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10678,12,100,4,Dairy Products,"XDR3,800."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10690,56,20,4,Dairy Products,XDR760.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10695,12,4,4,Dairy Products,XDR152.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10712,56,30,4,Dairy Products,"XDR1,140."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10714,56,18,4,Dairy Products,XDR684.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10718,12,36,4,Dairy Products,"XDR1,368."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10727,56,10,4,Dairy Products,XDR380.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10740,56,14,4,Dairy Products,XDR532.
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10742,72,35,4,Dairy Products,"XDR1,218."
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10745,72,7,4,Dairy Products,XDR243.6
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10748,56,28,4,Dairy Products,"XDR1,064."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10749,56,15,4,Dairy Products,XDR570.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10755,56,30,4,Dairy Products,"XDR1,140."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10762,56,60,4,Dairy Products,"XDR2,280."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10781,56,20,4,Dairy Products,XDR760.
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10784,72,30,4,Dairy Products,"XDR1,044."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10790,56,20,4,Dairy Products,XDR760.
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10798,72,10,4,Dairy Products,XDR348.
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10808,56,20,4,Dairy Products,XDR760.
72,Mozzarella di Giovanni,14,4,XDR34.8,14,0,Dairy Products,"XDR11,602.8",10812,72,40,4,Dairy Products,"XDR1,392."
12,Queso Manchego La Pastora,5,4,XDR38.,86,0,Dairy Products,"XDR8,335.3",10820,56,30,4,Dairy Products,"XDR1,140."
